GEO_ID,NAME,PCT_WHITE,PCT_BLACK,PCT_HISPANIC,TOTAL,B03002_001M,B03002_002E,B03002_002M,WHITE,B03002_003M,BLACK,B03002_004M,B03002_005E,B03002_005M,B03002_006E,B03002_006M,B03002_007E,B03002_007M,B03002_008E,B03002_008M,B03002_009E,B03002_009M,B03002_010E,B03002_010M,B03002_011E,B03002_011M,HISPANIC,B03002_012M,B03002_013E,B03002_013M,B03002_014E,B03002_014M,B03002_015E,B03002_015M,B03002_016E,B03002_016M,B03002_017E,B03002_017M,B03002_018E,B03002_018M,B03002_019E,B03002_019M,B03002_020E,B03002_020M,B03002_021E,B03002_021M
290770024021,"Block Group 1, Census Tract 24.02, Greene County, Missouri",0.975110619,0,0.007743363,1808,383,1794,387,1763,378,0,11,0,11,21,33,0,11,0,11,10,18,0,11,10,18,14,21,14,21,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770024022,"Block Group 2, Census Tract 24.02, Greene County, Missouri",0.881656805,0.04057481,0.038038884,2366,275,2276,293,2086,288,96,100,0,11,75,78,0,11,0,11,19,26,0,11,19,26,90,97,83,98,0,11,0,11,0,11,0,11,7,12,0,11,0,11,0,11
290770025021,"Block Group 1, Census Tract 25.02, Greene County, Missouri",0.926085088,0.014611087,0.012462398,2327,444,2298,440,2155,409,34,57,0,11,0,11,0,11,0,11,109,117,0,11,109,117,29,47,29,47,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770025022,"Block Group 2, Census Tract 25.02, Greene County, Missouri",0.777161863,0.070953437,0.026607539,1804,412,1756,413,1402,380,128,136,23,35,203,228,0,11,0,11,0,11,0,11,0,11,48,48,48,48,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770025023,"Block Group 3, Census Tract 25.02, Greene County, Missouri",0.96966161,0,0,857,369,857,369,831,360,0,11,0,11,26,44,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770026001,"Block Group 1, Census Tract 26, Greene County, Missouri",1,0,0,961,370,961,370,961,370,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770026002,"Block Group 2, Census Tract 26, Greene County, Missouri",0.973404255,0,0,940,499,940,499,915,496,0,11,25,38,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770026003,"Block Group 3, Census Tract 26, Greene County, Missouri",0.989583333,0.010416667,0,1344,388,1344,388,1330,392,14,22,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770026004,"Block Group 4, Census Tract 26, Greene County, Missouri",0.946137491,0,0.024805103,1411,352,1376,352,1335,356,0,11,0,11,41,67,0,11,0,11,0,11,0,11,0,11,35,41,35,41,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770027001,"Block Group 1, Census Tract 27, Greene County, Missouri",0.744262295,0.012295082,0.129508197,1220,225,1062,270,908,288,15,24,0,11,131,178,8,12,0,11,0,11,0,11,0,11,158,212,0,11,0,11,0,11,0,11,0,11,158,212,0,11,0,11,0,11
290770027002,"Block Group 2, Census Tract 27, Greene County, Missouri",0.872229465,0,0.018252934,1534,268,1506,264,1338,231,0,11,0,11,122,113,0,11,0,11,46,59,0,11,46,59,28,31,13,20,0,11,0,11,0,11,0,11,15,25,0,11,0,11,0,11
290770028001,"Block Group 1, Census Tract 28, Greene County, Missouri",0.874086565,0,0.028667791,1779,97,1728,117,1555,104,0,11,18,25,25,25,0,11,0,11,130,88,0,11,130,88,51,46,49,46,0,11,0,11,2,5,0,11,0,11,0,11,0,11,0,11
290770029001,"Block Group 1, Census Tract 29, Greene County, Missouri",0.870331219,0.007047216,0.059196617,1419,249,1335,248,1235,242,10,16,0,11,75,74,0,11,0,11,15,22,0,11,15,22,84,83,78,81,0,11,0,11,0,11,0,11,0,11,6,10,6,10,0,11
290770029002,"Block Group 2, Census Tract 29, Greene County, Missouri",0.920427553,0.01543943,0.013064133,842,182,831,184,775,188,13,23,0,11,0,11,0,11,0,11,43,67,31,49,12,19,11,13,11,13,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770029003,"Block Group 3, Census Tract 29, Greene County, Missouri",0.888888889,0.008397933,0.029715762,1548,190,1502,179,1376,162,13,21,0,11,87,89,0,11,0,11,26,30,0,11,26,30,46,42,33,39,0,11,0,11,0,11,0,11,8,13,5,9,0,11,5,9
290770030021,"Block Group 1, Census Tract 30.02, Greene County, Missouri",0.821604938,0,0,1620,463,1620,463,1331,432,0,11,0,11,139,136,0,11,0,11,150,175,0,11,150,175,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770030022,"Block Group 2, Census Tract 30.02, Greene County, Missouri",0.810042818,0.010899183,0.038147139,2569,529,2471,517,2081,521,28,46,0,11,193,176,0,11,0,11,169,187,0,11,169,187,98,86,72,78,0,11,0,11,0,11,26,38,0,11,0,11,0,11,0,11
290770030023,"Block Group 3, Census Tract 30.02, Greene County, Missouri",0.658843732,0.183171151,0.132799084,1747,507,1515,496,1151,380,320,324,0,11,0,11,0,11,0,11,44,74,0,11,44,74,232,216,221,216,0,11,0,11,0,11,0,11,11,17,0,11,0,11,0,11
290770031001,"Block Group 1, Census Tract 31, Greene County, Missouri",0.792871553,0.037659718,0.019502354,1487,315,1458,315,1179,266,56,61,15,18,0,11,0,11,0,11,208,275,0,11,208,275,29,47,24,36,0,11,0,11,0,11,0,11,5,14,0,11,0,11,0,11
290770031002,"Block Group 2, Census Tract 31, Greene County, Missouri",0.929191717,0.053440214,0.010688043,1497,343,1481,341,1391,329,80,91,0,11,0,11,0,11,0,11,10,16,0,11,10,16,16,21,16,21,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770032001,"Block Group 1, Census Tract 32, Greene County, Missouri",0.718127028,0.070004636,0.103847937,2157,346,1933,359,1549,293,151,132,0,11,16,26,0,11,0,11,217,177,0,11,217,177,224,142,131,125,0,11,0,11,0,11,0,11,62,69,31,41,9,15,22,36
290770032002,"Block Group 2, Census Tract 32, Greene County, Missouri",0.877771461,0.022740193,0.090392268,1759,275,1600,288,1544,293,40,48,0,11,13,19,0,11,0,11,3,11,0,11,3,11,159,228,0,11,0,11,0,11,0,11,0,11,159,228,0,11,0,11,0,11
290770033001,"Block Group 1, Census Tract 33, Greene County, Missouri",0.860349127,0.096009975,0,802,329,802,329,690,300,77,111,0,11,0,11,0,11,0,11,35,57,0,11,35,57,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770033002,"Block Group 2, Census Tract 33, Greene County, Missouri",0.806774442,0.064665127,0.040800616,1299,245,1246,242,1048,226,84,73,43,48,18,32,0,11,0,11,53,57,0,11,53,57,53,54,24,33,0,11,0,11,0,11,0,11,29,44,0,11,0,11,0,11
290770033003,"Block Group 3, Census Tract 33, Greene County, Missouri",0.754098361,0.028196721,0.133114754,1525,444,1322,408,1150,400,43,51,0,11,28,47,0,11,0,11,101,120,0,11,101,120,203,161,72,77,0,11,0,11,0,11,0,11,43,64,88,106,17,23,71,110
290770036001,"Block Group 1, Census Tract 36, Greene County, Missouri",0.890625,0.103462838,0,2368,338,2368,338,2109,346,245,248,0,11,0,11,0,11,0,11,14,18,0,11,14,18,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770036002,"Block Group 2, Census Tract 36, Greene County, Missouri",1,0,0,577,196,577,196,577,196,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770037001,"Block Group 1, Census Tract 37, Greene County, Missouri",0.923942394,0.01260126,0.00360036,2222,433,2214,434,2053,428,28,46,0,11,122,196,0,11,11,20,0,11,0,11,0,11,8,13,8,13,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770037002,"Block Group 2, Census Tract 37, Greene County, Missouri",0.983974359,0,0,1560,392,1560,392,1535,386,0,11,25,39,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770037003,"Block Group 3, Census Tract 37, Greene County, Missouri",0.940657185,0,0,2039,401,2039,401,1918,393,0,11,0,11,100,73,0,11,0,11,21,31,0,11,21,31,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770037004,"Block Group 4, Census Tract 37, Greene County, Missouri",0.912844037,0.019599666,0.046705588,2398,470,2286,453,2189,455,47,70,0,11,0,11,0,11,0,11,50,79,0,11,50,79,112,126,112,126,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770038001,"Block Group 1, Census Tract 38, Greene County, Missouri",0.89005848,0,0.070175439,855,269,795,253,761,227,0,11,0,11,0,11,0,11,0,11,34,55,0,11,34,55,60,87,60,87,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770038002,"Block Group 2, Census Tract 38, Greene County, Missouri",0.979766537,0,0.009727626,2570,585,2545,583,2518,579,0,11,6,12,0,11,0,11,0,11,21,31,0,11,21,31,25,29,14,23,0,11,0,11,0,11,0,11,11,18,0,11,0,11,0,11
290770038003,"Block Group 3, Census Tract 38, Greene County, Missouri",0.902019002,0,0,1684,292,1684,292,1519,288,0,11,0,11,119,99,0,11,0,11,46,67,0,11,46,67,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770038004,"Block Group 4, Census Tract 38, Greene County, Missouri",0.929278124,0,0.013191645,2729,432,2693,428,2536,401,0,11,0,11,23,50,0,11,0,11,134,172,0,11,134,172,36,41,36,41,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770039001,"Block Group 1, Census Tract 39, Greene County, Missouri",0.925856405,0,0,2131,276,2131,276,1973,277,0,11,0,11,126,134,0,11,0,11,32,35,0,11,32,35,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770039002,"Block Group 2, Census Tract 39, Greene County, Missouri",0.9196515,0.034849952,0,1033,239,1033,239,950,227,36,56,0,11,14,23,0,11,0,11,33,41,0,11,33,41,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770040011,"Block Group 1, Census Tract 40.01, Greene County, Missouri",0.862820867,0.010488545,0,3623,395,3623,395,3126,387,38,39,34,56,280,301,0,11,18,29,127,138,30,34,97,130,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770040012,"Block Group 2, Census Tract 40.01, Greene County, Missouri",0.95970696,0,0,1092,294,1092,294,1048,287,0,11,12,20,12,21,0,11,0,11,20,33,0,11,20,33,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770040013,"Block Group 3, Census Tract 40.01, Greene County, Missouri",0.925824176,0,0.074175824,728,213,674,199,674,199,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,54,87,54,87,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770040021,"Block Group 1, Census Tract 40.02, Greene County, Missouri",0.948507463,0.004477612,0.011940299,2680,311,2648,306,2542,319,12,17,0,11,25,28,0,11,0,11,69,54,0,11,69,54,32,41,32,41,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770040022,"Block Group 2, Census Tract 40.02, Greene County, Missouri",0.953398058,0.004854369,0.041747573,1030,195,987,185,982,185,5,9,0,11,0,11,0,11,0,11,0,11,0,11,0,11,43,61,37,60,0,11,0,11,6,11,0,11,0,11,0,11,0,11,0,11
290770040031,"Block Group 1, Census Tract 40.03, Greene County, Missouri",0.898350595,0.062907557,0.00575374,2607,248,2592,248,2342,217,164,153,0,11,45,57,0,11,11,18,30,32,0,11,30,32,15,19,15,19,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770040032,"Block Group 2, Census Tract 40.03, Greene County, Missouri",0.920742754,0.004076087,0.001811594,2208,333,2204,333,2033,305,9,16,0,11,0,11,0,11,50,76,112,146,0,11,112,146,4,7,0,11,0,11,0,11,0,11,0,11,4,7,0,11,0,11,0,11
290770041011,"Block Group 1, Census Tract 41.01, Greene County, Missouri",0.91884058,0.022296544,0.014715719,4485,433,4419,430,4121,424,100,99,0,11,102,123,0,11,0,11,96,84,0,11,96,84,66,63,46,53,0,11,0,11,0,11,0,11,20,31,0,11,0,11,0,11
290770041012,"Block Group 2, Census Tract 41.01, Greene County, Missouri",0.819289088,0.007208551,0.098185434,4023,301,3628,490,3296,496,29,35,0,11,202,220,0,11,15,24,86,94,0,11,86,94,395,364,119,141,0,11,0,11,0,11,0,11,276,354,0,11,0,11,0,11
290770041021,"Block Group 1, Census Tract 41.02, Greene County, Missouri",0.814751286,0.083312914,0.096790002,4081,628,3686,542,3325,470,340,414,0,11,21,35,0,11,0,11,0,11,0,11,0,11,395,478,0,11,0,11,0,11,0,11,0,11,395,478,0,11,0,11,0,11
290770041022,"Block Group 2, Census Tract 41.02, Greene County, Missouri",0.882061963,0.006248373,0.009372559,3841,414,3805,402,3388,445,24,36,0,11,139,197,30,58,0,11,224,184,0,11,224,184,36,43,36,43,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770041031,"Block Group 1, Census Tract 41.03, Greene County, Missouri",0.923719958,0.018808777,0.03030303,2871,553,2784,554,2652,553,54,67,0,11,78,74,0,11,0,11,0,11,0,11,0,11,87,80,56,62,0,11,0,11,0,11,0,11,0,11,31,51,31,51,0,11
290770041032,"Block Group 2, Census Tract 41.03, Greene County, Missouri",0.850182983,0.019670631,0.039112534,4372,496,4201,481,3717,471,86,106,21,34,377,273,0,11,0,11,0,11,0,11,0,11,171,132,144,109,0,11,0,11,0,11,0,11,27,31,0,11,0,11,0,11
290770042011,"Block Group 1, Census Tract 42.01, Greene County, Missouri",0.907463823,0.032749429,0.024371668,2626,423,2562,418,2383,407,86,86,0,11,0,11,9,15,0,11,84,76,0,11,84,76,64,77,15,23,0,11,0,11,0,11,0,11,49,73,0,11,0,11,0,11
290770042012,"Block Group 2, Census Tract 42.01, Greene County, Missouri",0.933271548,0.009731233,0.026413346,2158,331,2101,333,2014,314,21,41,0,11,0,11,0,11,0,11,66,81,0,11,66,81,57,53,57,53,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770042021,"Block Group 1, Census Tract 42.02, Greene County, Missouri",0.830004439,0.08566356,0.052374612,2253,423,2135,423,1870,349,193,213,0,11,37,56,0,11,0,11,35,58,0,11,35,58,118,98,75,85,0,11,14,20,0,11,20,33,9,13,0,11,0,11,0,11
290770042022,"Block Group 2, Census Tract 42.02, Greene County, Missouri",0.89064143,0.009463722,0,1902,547,1902,547,1694,469,18,31,0,11,190,258,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770042023,"Block Group 3, Census Tract 42.02, Greene County, Missouri",0.806813782,0.051103368,0.083236547,2583,613,2368,603,2084,571,132,162,0,11,0,11,0,11,0,11,152,150,0,11,152,150,215,139,98,75,0,11,0,11,0,11,0,11,16,27,101,98,47,61,54,76
290770043011,"Block Group 1, Census Tract 43.01, Greene County, Missouri",0.913540835,0.020484171,0.011705241,3759,561,3715,566,3434,546,77,81,92,110,112,113,0,11,0,11,0,11,0,11,0,11,44,55,44,55,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770043012,"Block Group 2, Census Tract 43.01, Greene County, Missouri",0.813378191,0.048090243,0.078962992,5053,582,4654,563,4110,492,243,151,46,55,48,52,0,16,0,16,207,172,0,16,207,172,399,141,249,134,0,16,0,16,0,16,0,16,150,202,0,16,0,16,0,16
290770043021,"Block Group 1, Census Tract 43.02, Greene County, Missouri",0.963534964,0.012012012,0,2331,502,2331,502,2246,497,28,35,0,11,0,11,0,11,0,11,57,51,0,11,57,51,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770043022,"Block Group 2, Census Tract 43.02, Greene County, Missouri",0.973219068,0.001071237,0.010712373,1867,306,1847,304,1817,307,2,6,0,11,0,11,0,11,0,11,28,40,0,11,28,40,20,30,20,30,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770044001,"Block Group 1, Census Tract 44, Greene County, Missouri",0.747972551,0.122894573,0,1603,354,1603,354,1199,265,197,184,53,88,14,23,0,11,0,11,140,132,0,11,140,132,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770044002,"Block Group 2, Census Tract 44, Greene County, Missouri",0.879353234,0,0,804,282,804,282,707,236,0,11,0,11,0,11,0,11,0,11,97,115,0,11,97,115,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770044003,"Block Group 3, Census Tract 44, Greene County, Missouri",0.897384306,0.023138833,0.061871227,1988,331,1865,374,1784,370,46,59,0,11,35,59,0,11,0,11,0,11,0,11,0,11,123,152,116,150,0,11,7,11,0,11,0,11,0,11,0,11,0,11,0,11
290770044004,"Block Group 4, Census Tract 44, Greene County, Missouri",0.971569163,0.012575178,0,1829,271,1829,271,1777,275,23,24,7,14,0,11,0,11,0,11,22,37,0,11,22,37,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770045001,"Block Group 1, Census Tract 45, Greene County, Missouri",0.947368421,0.032734275,0,1558,218,1558,218,1476,234,51,69,0,11,9,16,9,14,0,11,13,22,0,11,13,22,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770045002,"Block Group 2, Census Tract 45, Greene County, Missouri",0.824031008,0.014728682,0,1290,279,1290,279,1063,232,19,31,0,11,121,157,0,11,0,11,87,80,0,11,87,80,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770046001,"Block Group 1, Census Tract 46, Greene County, Missouri",0.924702059,0.022751896,0.015167931,1846,272,1818,272,1707,268,42,40,0,11,11,15,0,11,0,11,58,54,0,11,58,54,28,29,13,14,0,11,0,11,0,11,0,11,0,11,15,26,0,11,15,26
290770046002,"Block Group 2, Census Tract 46, Greene County, Missouri",0.899688958,0,0.00466563,1286,295,1280,295,1157,240,0,11,0,11,0,11,0,11,0,11,123,193,0,11,123,193,6,6,0,11,0,11,4,6,0,11,0,11,2,3,0,11,0,11,0,11
290770046003,"Block Group 3, Census Tract 46, Greene County, Missouri",1,0,0,1025,256,1025,256,1025,256,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770046004,"Block Group 4, Census Tract 46, Greene County, Missouri",0.978229318,0,0.021770682,1378,282,1348,281,1348,281,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,30,42,30,42,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770046005,"Block Group 5, Census Tract 46, Greene County, Missouri",0.942344045,0,0.010396975,2116,343,2094,341,1994,346,0,11,3,5,70,98,0,11,0,11,27,31,0,11,27,31,22,24,9,10,0,11,0,11,0,11,0,11,0,11,13,22,0,11,13,22
290770047001,"Block Group 1, Census Tract 47, Greene County, Missouri",0.964061096,0,0.008086253,1113,394,1104,394,1073,396,0,11,0,11,31,45,0,11,0,11,0,11,0,11,0,11,9,16,0,11,0,11,0,11,0,11,0,11,9,16,0,11,0,11,0,11
290770047002,"Block Group 2, Census Tract 47, Greene County, Missouri",1,0,0,589,194,589,194,589,194,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770047003,"Block Group 3, Census Tract 47, Greene County, Missouri",0.924834193,0,0.019896831,1357,392,1330,388,1255,366,0,11,53,85,0,11,0,11,0,11,22,25,0,11,22,25,27,50,27,50,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770047004,"Block Group 4, Census Tract 47, Greene County, Missouri",0.954479419,0,0,2065,459,2065,459,1971,444,0,11,24,38,32,53,0,11,0,11,38,63,0,11,38,63,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770048011,"Block Group 1, Census Tract 48.01, Greene County, Missouri",0.911680912,0,0,1053,291,1053,291,960,277,0,11,21,33,0,11,0,11,0,11,72,112,0,11,72,112,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770048012,"Block Group 2, Census Tract 48.01, Greene County, Missouri",0.928930089,0,0.034762457,2589,548,2499,534,2405,513,0,11,57,55,0,11,0,11,0,11,37,61,0,11,37,61,90,97,75,96,0,11,15,23,0,11,0,11,0,11,0,11,0,11,0,11
290770048013,"Block Group 3, Census Tract 48.01, Greene County, Missouri",0.834159,0.046001415,0.007784855,4239,583,4206,578,3536,641,195,198,0,11,350,298,0,11,0,11,125,110,0,11,125,110,33,39,33,39,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770048021,"Block Group 1, Census Tract 48.02, Greene County, Missouri",0.9283859,0.014842301,0.037476809,2695,391,2594,399,2502,388,40,41,0,11,0,11,0,11,0,11,52,59,0,11,52,59,101,107,101,107,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770048022,"Block Group 2, Census Tract 48.02, Greene County, Missouri",0.935188715,0.019443385,0.022112085,2623,494,2565,496,2453,517,51,71,0,11,0,11,0,11,0,11,61,75,0,11,61,75,58,56,28,47,0,11,0,11,0,11,0,11,30,36,0,11,0,11,0,11
290770048023,"Block Group 3, Census Tract 48.02, Greene County, Missouri",0.954826733,0.021658416,0.023514851,1616,324,1578,314,1543,318,35,55,0,11,0,11,0,11,0,11,0,11,0,11,0,11,38,62,38,62,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770048031,"Block Group 1, Census Tract 48.03, Greene County, Missouri",0.906109865,0.008127803,0.022982063,3568,455,3486,452,3233,465,29,45,0,11,27,39,0,11,53,85,144,140,0,11,144,140,82,69,77,70,0,11,0,11,0,11,0,11,5,7,0,11,0,11,0,11
290770048032,"Block Group 2, Census Tract 48.03, Greene County, Missouri",0.938486663,0,0.02340773,1837,378,1794,376,1724,383,0,11,0,11,40,45,0,11,0,11,30,59,0,11,30,59,43,63,4,7,0,11,0,11,0,11,0,11,39,62,0,11,0,11,0,11
290770049001,"Block Group 1, Census Tract 49, Greene County, Missouri",0.931623932,0,0.030769231,1170,385,1134,402,1090,396,0,11,0,11,0,11,0,11,0,11,44,89,0,11,44,89,36,46,23,37,0,11,0,11,0,11,0,11,13,23,0,11,0,11,0,11
290770049002,"Block Group 2, Census Tract 49, Greene County, Missouri",0.980866062,0,0,2979,525,2979,525,2922,518,0,11,57,87,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770049003,"Block Group 3, Census Tract 49, Greene County, Missouri",0.945882353,0,0.042941176,1700,339,1627,331,1608,330,0,11,0,11,0,11,0,11,0,11,19,30,0,11,19,30,73,86,50,55,0,11,0,11,0,11,0,11,0,11,23,35,23,35,0,11
290770050011,"Block Group 1, Census Tract 50.01, Greene County, Missouri",0.976190476,0,0.006302521,1428,172,1419,173,1394,172,0,11,2,5,12,15,0,11,0,11,11,12,0,11,11,12,9,13,9,13,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770050012,"Block Group 2, Census Tract 50.01, Greene County, Missouri",0.941921397,0.006113537,0.01441048,2290,289,2257,291,2157,266,14,21,6,8,34,48,0,11,0,11,46,40,25,27,21,29,33,32,6,8,0,11,0,11,0,11,0,11,23,32,4,6,4,6,0,11
290770050021,"Block Group 1, Census Tract 50.02, Greene County, Missouri",0.93037518,0.011183261,0.057720058,2772,421,2612,424,2579,417,31,42,0,11,0,11,0,11,0,11,2,4,0,11,2,4,160,173,31,44,0,11,0,11,0,11,0,11,129,165,0,11,0,11,0,11
290770050022,"Block Group 2, Census Tract 50.02, Greene County, Missouri",0.958953433,0.01056169,0.014402304,4166,661,4106,668,3995,654,44,65,31,38,0,11,0,11,0,11,36,45,0,11,36,45,60,60,24,36,0,11,0,11,0,11,0,11,36,51,0,11,0,11,0,11
290770051001,"Block Group 1, Census Tract 51, Greene County, Missouri",0.953342618,0,0.02367688,1436,245,1402,250,1369,247,0,11,0,11,0,11,0,11,0,11,33,51,0,11,33,51,34,56,0,11,0,11,0,11,0,11,0,11,0,11,34,56,34,56,0,11
290770051002,"Block Group 2, Census Tract 51, Greene County, Missouri",0.96022409,0.013445378,0.004481793,1785,270,1777,268,1714,270,24,40,0,11,0,11,0,11,0,11,39,50,0,11,39,50,8,15,0,11,0,11,0,11,0,11,0,11,0,11,8,15,0,11,8,15
290770052001,"Block Group 1, Census Tract 52, Greene County, Missouri",0.902976847,0,0.025358324,907,525,884,525,819,511,0,11,0,11,0,11,0,11,0,11,65,100,0,11,65,100,23,22,23,22,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770052002,"Block Group 2, Census Tract 52, Greene County, Missouri",1,0,0,1720,353,1720,353,1720,353,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770052003,"Block Group 3, Census Tract 52, Greene County, Missouri",0.989949749,0,0.010050251,1791,562,1773,561,1773,561,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,18,28,18,28,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770052004,"Block Group 4, Census Tract 52, Greene County, Missouri",0.894900222,0.012416851,0.023503326,2255,456,2202,450,2018,416,28,33,51,80,0,11,0,11,0,11,105,110,0,11,105,110,53,75,53,75,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770055001,"Block Group 1, Census Tract 55, Greene County, Missouri",0.779925651,0.046840149,0.139776952,1345,319,1157,291,1049,284,63,72,0,11,0,11,0,11,0,11,45,46,0,11,45,46,188,124,111,84,0,11,24,29,0,11,0,11,41,57,12,20,0,11,12,20
290770055002,"Block Group 2, Census Tract 55, Greene County, Missouri",0.928169014,0.033802817,0.014084507,710,165,700,168,659,165,24,28,16,24,0,11,0,11,0,11,1,2,0,11,1,2,10,16,10,16,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
290770055003,"Block Group 3, Census Tract 55, Greene County, Missouri",0.779118136,0.147670549,0.024542429,2404,375,2345,372,1873,285,355,216,0,11,0,11,0,11,18,31,99,95,0,11,99,95,59,49,26,28,0,11,0,11,0,11,0,11,10,16,23,37,0,11,23,37
290770056001,"Block Group 1, Census Tract 56, Greene County, Missouri",0.925679423,0,0.019966722,1803,392,1767,385,1669,364,0,11,16,30,0,11,0,11,0,11,82,66,0,11,82,66,36,50,36,50,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
