GEO_ID,GEOID,NAME,MEDIAN GROSS RENT,B25064_001M
1500000US290718002021,290718002021,"Block Group 1, Census Tract 8002.02, Franklin County, Missouri",1114,169
1500000US290718002022,290718002022,"Block Group 2, Census Tract 8002.02, Franklin County, Missouri",961,268
1500000US290718003001,290718003001,"Block Group 1, Census Tract 8003, Franklin County, Missouri",754,258
1500000US290718003002,290718003002,"Block Group 2, Census Tract 8003, Franklin County, Missouri",942,381
1500000US290718003003,290718003003,"Block Group 3, Census Tract 8003, Franklin County, Missouri",725,111
1500000US290718003004,290718003004,"Block Group 4, Census Tract 8003, Franklin County, Missouri",652,411
1500000US290718003005,290718003005,"Block Group 5, Census Tract 8003, Franklin County, Missouri",890,128
1500000US290718004011,290718004011,"Block Group 1, Census Tract 8004.01, Franklin County, Missouri",739,84
1500000US290718004012,290718004012,"Block Group 2, Census Tract 8004.01, Franklin County, Missouri",1080,385
1500000US290718004013,290718004013,"Block Group 3, Census Tract 8004.01, Franklin County, Missouri",-,**
1500000US290718004014,290718004014,"Block Group 4, Census Tract 8004.01, Franklin County, Missouri",794,129
1500000US290718004015,290718004015,"Block Group 5, Census Tract 8004.01, Franklin County, Missouri",-,**
1500000US290718004021,290718004021,"Block Group 1, Census Tract 8004.02, Franklin County, Missouri",618,48
1500000US290718004022,290718004022,"Block Group 2, Census Tract 8004.02, Franklin County, Missouri",-,**
1500000US290718004023,290718004023,"Block Group 3, Census Tract 8004.02, Franklin County, Missouri",-,**
1500000US290718004024,290718004024,"Block Group 4, Census Tract 8004.02, Franklin County, Missouri",641,99
1500000US290718005001,290718005001,"Block Group 1, Census Tract 8005, Franklin County, Missouri",719,316
1500000US290718005002,290718005002,"Block Group 2, Census Tract 8005, Franklin County, Missouri",800,216
1500000US290718005003,290718005003,"Block Group 3, Census Tract 8005, Franklin County, Missouri",568,50
1500000US290718005004,290718005004,"Block Group 4, Census Tract 8005, Franklin County, Missouri",563,136
1500000US290718005005,290718005005,"Block Group 5, Census Tract 8005, Franklin County, Missouri",-,**
1500000US290718005006,290718005006,"Block Group 6, Census Tract 8005, Franklin County, Missouri",-,**
1500000US290718006011,290718006011,"Block Group 1, Census Tract 8006.01, Franklin County, Missouri",888,79
1500000US290718006012,290718006012,"Block Group 2, Census Tract 8006.01, Franklin County, Missouri",746,388
1500000US290718006013,290718006013,"Block Group 3, Census Tract 8006.01, Franklin County, Missouri",642,443
1500000US290718006014,290718006014,"Block Group 4, Census Tract 8006.01, Franklin County, Missouri",768,200
1500000US290718006021,290718006021,"Block Group 1, Census Tract 8006.02, Franklin County, Missouri",-,**
1500000US290718006022,290718006022,"Block Group 2, Census Tract 8006.02, Franklin County, Missouri",950,237
1500000US290718006023,290718006023,"Block Group 3, Census Tract 8006.02, Franklin County, Missouri",679,72
1500000US290718006024,290718006024,"Block Group 4, Census Tract 8006.02, Franklin County, Missouri",-,**
1500000US290718007011,290718007011,"Block Group 1, Census Tract 8007.01, Franklin County, Missouri",931,394
1500000US290718007012,290718007012,"Block Group 2, Census Tract 8007.01, Franklin County, Missouri",652,94
1500000US290718007013,290718007013,"Block Group 3, Census Tract 8007.01, Franklin County, Missouri",766,18
1500000US290718007014,290718007014,"Block Group 4, Census Tract 8007.01, Franklin County, Missouri",692,260
1500000US290718007021,290718007021,"Block Group 1, Census Tract 8007.02, Franklin County, Missouri",707,68
1500000US290718008001,290718008001,"Block Group 1, Census Tract 8008, Franklin County, Missouri",-,**
1500000US290718008002,290718008002,"Block Group 2, Census Tract 8008, Franklin County, Missouri",918,641
1500000US290718008003,290718008003,"Block Group 3, Census Tract 8008, Franklin County, Missouri",-,**
1500000US290718008004,290718008004,"Block Group 4, Census Tract 8008, Franklin County, Missouri",1200,155
1500000US290718008005,290718008005,"Block Group 5, Census Tract 8008, Franklin County, Missouri",-,**
1500000US290718008006,290718008006,"Block Group 6, Census Tract 8008, Franklin County, Missouri",922,546
1500000US290718009011,290718009011,"Block Group 1, Census Tract 8009.01, Franklin County, Missouri",982,352
1500000US290718009012,290718009012,"Block Group 2, Census Tract 8009.01, Franklin County, Missouri",745,386
1500000US290718009021,290718009021,"Block Group 1, Census Tract 8009.02, Franklin County, Missouri",-,**
1500000US290718009022,290718009022,"Block Group 2, Census Tract 8009.02, Franklin County, Missouri",505,133
1500000US290718009023,290718009023,"Block Group 3, Census Tract 8009.02, Franklin County, Missouri",859,75
1500000US290718009024,290718009024,"Block Group 4, Census Tract 8009.02, Franklin County, Missouri",763,300
1500000US290718010001,290718010001,"Block Group 1, Census Tract 8010, Franklin County, Missouri",769,75
1500000US290718010002,290718010002,"Block Group 2, Census Tract 8010, Franklin County, Missouri",1038,182
1500000US290718010003,290718010003,"Block Group 3, Census Tract 8010, Franklin County, Missouri",913,753
1500000US290718010004,290718010004,"Block Group 4, Census Tract 8010, Franklin County, Missouri",-,**
1500000US290718011011,290718011011,"Block Group 1, Census Tract 8011.01, Franklin County, Missouri",586,312
1500000US290718011012,290718011012,"Block Group 2, Census Tract 8011.01, Franklin County, Missouri",493,217
1500000US290718011013,290718011013,"Block Group 3, Census Tract 8011.01, Franklin County, Missouri",734,153
1500000US290718011014,290718011014,"Block Group 4, Census Tract 8011.01, Franklin County, Missouri",586,88
1500000US290718011021,290718011021,"Block Group 1, Census Tract 8011.02, Franklin County, Missouri",883,57
1500000US290718011022,290718011022,"Block Group 2, Census Tract 8011.02, Franklin County, Missouri",-,**
1500000US290739601001,290739601001,"Block Group 1, Census Tract 9601, Gasconade County, Missouri",726,103
1500000US290739601002,290739601002,"Block Group 2, Census Tract 9601, Gasconade County, Missouri",586,225
1500000US290739601003,290739601003,"Block Group 3, Census Tract 9601, Gasconade County, Missouri",437,166
1500000US290739602001,290739602001,"Block Group 1, Census Tract 9602, Gasconade County, Missouri",481,124
1500000US290739602002,290739602002,"Block Group 2, Census Tract 9602, Gasconade County, Missouri",915,218
1500000US290739603001,290739603001,"Block Group 1, Census Tract 9603, Gasconade County, Missouri",573,384
1500000US290739603002,290739603002,"Block Group 2, Census Tract 9603, Gasconade County, Missouri",452,82
1500000US290739604001,290739604001,"Block Group 1, Census Tract 9604, Gasconade County, Missouri",641,139
1500000US290739604002,290739604002,"Block Group 2, Census Tract 9604, Gasconade County, Missouri",626,111
1500000US290739605001,290739605001,"Block Group 1, Census Tract 9605, Gasconade County, Missouri",785,408
1500000US290739605002,290739605002,"Block Group 2, Census Tract 9605, Gasconade County, Missouri",486,43
1500000US290739605003,290739605003,"Block Group 3, Census Tract 9605, Gasconade County, Missouri",696,499
1500000US290739605004,290739605004,"Block Group 4, Census Tract 9605, Gasconade County, Missouri",-,**
1500000US290759601001,290759601001,"Block Group 1, Census Tract 9601, Gentry County, Missouri",677,308
1500000US290759601002,290759601002,"Block Group 2, Census Tract 9601, Gentry County, Missouri",688,94
1500000US290759601003,290759601003,"Block Group 3, Census Tract 9601, Gentry County, Missouri",488,50
1500000US290759602001,290759602001,"Block Group 1, Census Tract 9602, Gentry County, Missouri",429,189
1500000US290759602002,290759602002,"Block Group 2, Census Tract 9602, Gentry County, Missouri",504,314
1500000US290759602003,290759602003,"Block Group 3, Census Tract 9602, Gentry County, Missouri",894,125
1500000US290759602004,290759602004,"Block Group 4, Census Tract 9602, Gentry County, Missouri",707,90
1500000US290770001001,290770001001,"Block Group 1, Census Tract 1, Greene County, Missouri",706,106
1500000US290770001002,290770001002,"Block Group 2, Census Tract 1, Greene County, Missouri",620,124
1500000US290770002001,290770002001,"Block Group 1, Census Tract 2, Greene County, Missouri",610,95
1500000US290770002002,290770002002,"Block Group 2, Census Tract 2, Greene County, Missouri",695,73
1500000US290770003001,290770003001,"Block Group 1, Census Tract 3, Greene County, Missouri",1176,92
1500000US290770003002,290770003002,"Block Group 2, Census Tract 3, Greene County, Missouri",983,51
1500000US290770003003,290770003003,"Block Group 3, Census Tract 3, Greene County, Missouri",650,204
1500000US290770003004,290770003004,"Block Group 4, Census Tract 3, Greene County, Missouri",1081,139
1500000US290770004001,290770004001,"Block Group 1, Census Tract 4, Greene County, Missouri",900,133
1500000US290770004002,290770004002,"Block Group 2, Census Tract 4, Greene County, Missouri",694,225
1500000US290770004003,290770004003,"Block Group 3, Census Tract 4, Greene County, Missouri",923,67
1500000US290770005011,290770005011,"Block Group 1, Census Tract 5.01, Greene County, Missouri",653,84
1500000US290770005012,290770005012,"Block Group 2, Census Tract 5.01, Greene County, Missouri",759,51
1500000US290770005021,290770005021,"Block Group 1, Census Tract 5.02, Greene County, Missouri",653,35
1500000US290770005022,290770005022,"Block Group 2, Census Tract 5.02, Greene County, Missouri",584,35
1500000US290770005023,290770005023,"Block Group 3, Census Tract 5.02, Greene County, Missouri",713,65
1500000US290770005024,290770005024,"Block Group 4, Census Tract 5.02, Greene County, Missouri",557,102
1500000US290770006001,290770006001,"Block Group 1, Census Tract 6, Greene County, Missouri",690,521
1500000US290770006002,290770006002,"Block Group 2, Census Tract 6, Greene County, Missouri",588,53
1500000US290770006003,290770006003,"Block Group 3, Census Tract 6, Greene County, Missouri",539,328
1500000US290770007001,290770007001,"Block Group 1, Census Tract 7, Greene County, Missouri",698,167
1500000US290770007002,290770007002,"Block Group 2, Census Tract 7, Greene County, Missouri",651,32
1500000US290770007003,290770007003,"Block Group 3, Census Tract 7, Greene County, Missouri",683,100
1500000US290770008001,290770008001,"Block Group 1, Census Tract 8, Greene County, Missouri",725,104
1500000US290770008002,290770008002,"Block Group 2, Census Tract 8, Greene County, Missouri",625,160
1500000US290770009001,290770009001,"Block Group 1, Census Tract 9, Greene County, Missouri",816,98
1500000US290770009002,290770009002,"Block Group 2, Census Tract 9, Greene County, Missouri",606,123
1500000US290770009003,290770009003,"Block Group 3, Census Tract 9, Greene County, Missouri",727,135
1500000US290770009004,290770009004,"Block Group 4, Census Tract 9, Greene County, Missouri",624,149
1500000US290770010001,290770010001,"Block Group 1, Census Tract 10, Greene County, Missouri",998,220
1500000US290770010002,290770010002,"Block Group 2, Census Tract 10, Greene County, Missouri",839,182
1500000US290770011001,290770011001,"Block Group 1, Census Tract 11, Greene County, Missouri",752,195
1500000US290770011002,290770011002,"Block Group 2, Census Tract 11, Greene County, Missouri",633,67
1500000US290770011003,290770011003,"Block Group 3, Census Tract 11, Greene County, Missouri",1005,211
1500000US290770012001,290770012001,"Block Group 1, Census Tract 12, Greene County, Missouri",720,302
1500000US290770012002,290770012002,"Block Group 2, Census Tract 12, Greene County, Missouri",656,147
1500000US290770012003,290770012003,"Block Group 3, Census Tract 12, Greene County, Missouri",733,127
1500000US290770013011,290770013011,"Block Group 1, Census Tract 13.01, Greene County, Missouri",923,104
1500000US290770013012,290770013012,"Block Group 2, Census Tract 13.01, Greene County, Missouri",653,33
1500000US290770013021,290770013021,"Block Group 1, Census Tract 13.02, Greene County, Missouri",739,46
1500000US290770013022,290770013022,"Block Group 2, Census Tract 13.02, Greene County, Missouri",587,72
1500000US290770013023,290770013023,"Block Group 3, Census Tract 13.02, Greene County, Missouri",646,51
1500000US290770014001,290770014001,"Block Group 1, Census Tract 14, Greene County, Missouri",725,21
1500000US290770014002,290770014002,"Block Group 2, Census Tract 14, Greene County, Missouri",797,57
1500000US290770015001,290770015001,"Block Group 1, Census Tract 15, Greene County, Missouri",848,257
1500000US290770015002,290770015002,"Block Group 2, Census Tract 15, Greene County, Missouri",799,118
1500000US290770015003,290770015003,"Block Group 3, Census Tract 15, Greene County, Missouri",1057,131
1500000US290770017001,290770017001,"Block Group 1, Census Tract 17, Greene County, Missouri",773,153
1500000US290770017002,290770017002,"Block Group 2, Census Tract 17, Greene County, Missouri",740,105
1500000US290770017003,290770017003,"Block Group 3, Census Tract 17, Greene County, Missouri",672,52
1500000US290770018001,290770018001,"Block Group 1, Census Tract 18, Greene County, Missouri",654,63
1500000US290770018002,290770018002,"Block Group 2, Census Tract 18, Greene County, Missouri",650,38
1500000US290770018003,290770018003,"Block Group 3, Census Tract 18, Greene County, Missouri",626,26
1500000US290770019001,290770019001,"Block Group 1, Census Tract 19, Greene County, Missouri",1015,366
